Spotting ID,Bee Spotter,Date Added to Site,Date Spotted,Year Spotted,Month Spotted,Day Spotted,Days Between Date Spotted and Date Added to Site,Latitude,Longitude,Amateur Species Identification,Expert Species Identification,Protected Species,Gender
12272,wmct276,2021-08-14,2021-08-14,2021,8,14,0,42.28879833,-88.99652958,Bombus impatiens,Bombus impatiens,False,male
12273,wmct276,2021-08-14,2021-08-14,2021,8,14,0,42.34903296,-88.85420074,Bombus vagans,Bombus affinis,True,male
12274,wmct276,2021-08-14,2021-08-14,2021,8,14,0,42.28967346,-88.99630785,,Bombus rufocinctus,False,
12555,trouble,2021-09-29,2021-08-14,2021,8,14,46,41.955,-88.432,Bombus impatiens,Bombus impatiens,False,male
12556,trouble,2021-09-29,2021-08-14,2021,8,14,46,41.955,-88.432,Bombus impatiens,Bombus impatiens,False,male
12276,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.25588578,-89.08488036,Bombus impatiens,Bombus impatiens,False,
12277,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.25567424,-89.08528805,Bombus impatiens,Bombus impatiens,False,male
12278,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.25597942,-89.08484816,,Bombus rufocinctus,False,male
12279,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.2556213,-89.08548832,Bombus impatiens,Bombus impatiens,False,
12280,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.25602,-89.08504009,,Bombus vagans,False,female
12281,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.25536542,-89.08623457,Bombus impatiens,Bombus impatiens,False,female
12282,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.25520385,-89.08616424,Bombus impatiens,Bombus impatiens,False,
12283,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.25509698,-89.08576012,,Bombus griseocollis,False,male
12284,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.25525337,-89.08474326,,Bombus rufocinctus,False,
12285,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.25532837,-89.08461571,,Bombus rufocinctus,False,male
12286,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.25564766,-89.08453703,Bombus rufocinctus,Bombus rufocinctus,False,male
12287,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.26009632,-89.0652585,Bombus impatiens,Bombus impatiens,False,male
12288,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.26009092,-89.065063,Bombus impatiens,Bombus impatiens,False,
12289,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.26011022,-89.06469107,Bombus impatiens,Bombus impatiens,False,
12290,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.260117,-89.06393528,Bombus impatiens,Bombus impatiens,False,female
12291,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.26008303,-89.06410396,Bombus impatiens,Bombus impatiens,False,
12292,Susan Cecala,2021-08-15,2021-08-15,2021,8,15,0,41.9595078,-88.11309278,,Bombus impatiens,False,
12293,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.28574259,-89.10420239,Bombus impatiens,Bombus impatiens,False,
12294,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.28571922,-89.10418034,Bombus impatiens,Bombus impatiens,False,
12295,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.28522358,-89.10395861,Bombus rufocinctus,Bombus fervidus,False,
12296,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.28517767,-89.10391569,Bombus impatiens,Bombus impatiens,False,female
12297,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.28501457,-89.10388947,Bombus impatiens,Bombus impatiens,False,female
12298,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.28479927,-89.10373568,Bombus rufocinctus,Bombus rufocinctus,False,
12299,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.28474007,-89.10377979,Bombus impatiens,Bombus impatiens,False,female
12300,Susan Cecala,2021-08-15,2021-08-15,2021,8,15,0,41.95951578,-88.11301231,Bombus bimaculatus,Bombus bimaculatus,False,female
12301,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.2907238,-89.11580086,Bombus impatiens,Bombus impatiens,False,
12302,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.29073967,-89.11590815,Bombus rufocinctus,Bombus rufocinctus,False,
12303,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.29061715,-89.11492467,Bombus impatiens,Bombus impatiens,False,
12305,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.28989178,-89.11263764,Bombus impatiens,Bombus impatiens,False,
12306,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.28987987,-89.11269724,Bombus rufocinctus,Bombus rufocinctus,False,
12307,chriswren2,2021-08-15,2021-08-15,2021,8,15,0,42.12610522,-87.67263419,Bombus affinis,Bombus affinis,True,
12308,wmct276,2021-08-15,2021-08-15,2021,8,15,0,42.2894045,-89.10792232,Bombus impatiens,Bombus impatiens,False,
12514,kmalnor,2021-09-20,2021-08-15,2021,8,15,36,42.33860779,-89.07017469,,Bombus impatiens,False,
12515,kmalnor,2021-09-20,2021-08-15,2021,8,15,36,42.33959116,-89.07017469,,Bombus impatiens,False,
12516,kmalnor,2021-09-20,2021-08-15,2021,8,15,36,42.33740234,-89.07184839,,Bombus impatiens,False,
12517,kmalnor,2021-09-20,2021-08-15,2021,8,15,36,,,,Bombus impatiens,False,female
12518,kmalnor,2021-09-20,2021-08-15,2021,8,15,36,42.33730717,-89.07163382,Bombus variabilis,Bombus citrinus,False,female
12314,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.30018781,-89.12010193,,Bombus bimaculatus,False,male
12315,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.30013303,-89.11962032,,Bombus vagans,False,male
12316,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.2998985,-89.11961078,Bombus impatiens,Bombus impatiens,False,
12317,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.29984405,-89.11981583,,Bombus fervidus,False,male
12318,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.29960224,-89.1199708,Bombus vagans,Bombus vagans,False,male
12319,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.30004585,-89.12043572,,Bombus griseocollis,False,
12320,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.29970386,-89.12010193,Bombus griseocollis,Bombus griseocollis,False,
12321,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.29931282,-89.12045479,Bombus impatiens,Bombus impatiens,False,female
12322,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.31162778,-89.2165706,Bombus affinis,Bombus affinis,True,
12323,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.36008545,-89.16205883,Bombus impatiens,Bombus impatiens,False,female
12324,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.35907597,-89.1619873,Bombus impatiens,Bombus impatiens,False,
12325,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.3597058,-89.16308522,,Bombus rufocinctus,False,
12326,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.37776802,-89.18520808,Bombus impatiens,Bombus impatiens,False,
12327,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.3777972,-89.18544769,Bombus impatiens,Bombus impatiens,False,female
12328,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.37790947,-89.18545722,Bombus impatiens,Bombus impatiens,False,male
12329,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.37178545,-89.20020104,Bombus impatiens,Bombus impatiens,False,female
12330,cjablonski,2021-08-16,2021-08-16,2021,8,16,0,42.42518103,-88.29821348,Bombus fervidus,Bombus fervidus,False,
12331,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.37271317,-89.20413019,Bombus impatiens,Bombus impatiens,False,
12332,wmct276,2021-08-16,2021-08-16,2021,8,16,0,42.3713111,-89.20391083,,Bombus griseocollis,False,male
12333,bjanop2012,2021-08-16,2021-08-16,2021,8,16,0,42.17201342,-89.89932638,,Bombus rufocinctus,False,
12334,bjanop2012,2021-08-16,2021-08-16,2021,8,16,0,42.17211264,-89.89939541,Bombus rufocinctus,Bombus rufocinctus,False,
12397,pjohnson,2021-09-01,2021-08-16,2021,8,16,16,42.20452281,-90.32781604,Bombus affinis,Bombus affinis,True,
12398,pjohnson,2021-09-01,2021-08-16,2021,8,16,16,42.27688973,-90.17758885,Bombus affinis,Bombus affinis,True,
12399,pjohnson,2021-09-01,2021-08-16,2021,8,16,16,42.13912449,-90.33831998,Bombus affinis,Bombus affinis,True,
12646,Dicentra,2021-11-23,2021-08-16,2021,8,16,99,41.95873084,-88.28644753,Bombus griseocollis,Bombus griseocollis,False,male
12335,wmct276,2021-08-17,2021-08-17,2021,8,17,0,42.29209328,-89.11811531,Bombus impatiens,Bombus impatiens,False,male
12336,wmct276,2021-08-17,2021-08-17,2021,8,17,0,42.29271149,-89.12095606,Bombus impatiens,Bombus impatiens,False,male
12337,wmct276,2021-08-17,2021-08-17,2021,8,17,0,42.2925532,-89.12579477,,Bombus impatiens,False,male
12339,wmct276,2021-08-17,2021-08-17,2021,8,17,0,42.31316177,-88.95807266,Bombus impatiens,Bombus impatiens,False,female
12340,wmct276,2021-08-17,2021-08-17,2021,8,17,0,42.31320926,-88.95834446,Bombus impatiens,Bombus impatiens,False,male
12341,wmct276,2021-08-17,2021-08-17,2021,8,17,0,42.31285104,-88.9604187,Bombus impatiens,Bombus impatiens,False,male
12344,wmct276,2021-08-18,2021-08-18,2021,8,18,0,42.33117006,-89.13416385,Bombus impatiens,Bombus impatiens,False,male
12345,wmct276,2021-08-18,2021-08-18,2021,8,18,0,42.33140624,-89.13197994,Bombus impatiens,Bombus impatiens,False,male
12346,wmct276,2021-08-18,2021-08-18,2021,8,18,0,42.33148148,-89.12867189,Bombus impatiens,Bombus impatiens,False,male
12347,wmct276,2021-08-18,2021-08-18,2021,8,18,0,42.30974643,-89.1511178,,Bombus impatiens,False,male
12348,wmct276,2021-08-18,2021-08-18,2021,8,18,0,42.30865173,-89.15247798,Bombus impatiens,Bombus impatiens,False,
12349,Patweiler,2021-08-18,2021-08-18,2021,8,18,0,40.09954783,-88.17255735,,Bombus impatiens,False,female
12351,eMadeleine,2021-08-19,2021-08-18,2021,8,18,1,42.0328757,-87.7422111,Bombus variabilis,Apis mellifera,False,female
12575,BombusSpotter,2021-10-01,2021-08-18,2021,8,18,44,38.56760625,-90.41474462,Apis mellifera,Apis mellifera,False,female
12352,chriswren2,2021-08-19,2021-08-19,2021,8,19,0,42.2498939,-87.81606317,Bombus affinis,Bombus affinis,True,
12354,IsabelAnaFeliciano,2021-08-19,2021-08-19,2021,8,19,0,41.91657888,-87.70879054,,Apis mellifera,False,
12356,IsabelAnaFeliciano,2021-08-19,2021-08-19,2021,8,19,0,41.91656451,-87.70875835,,Bombus impatiens,False,
12357,IsabelAnaFeliciano,2021-08-19,2021-08-19,2021,8,19,0,41.91658846,-87.70879376,,Apis mellifera,False,female
12375,jillianneece,2021-08-23,2021-08-19,2021,8,19,4,42.38110851,-88.96473529,Bombus affinis,Bombus affinis,True,
12358,chriswren2,2021-08-20,2021-08-20,2021,8,20,0,42.31505482,-87.94919492,Bombus affinis,Bombus affinis,True,
12368,BethEves,2021-08-22,2021-08-20,2021,8,20,2,40.11230584,-88.19663018,Bombus pensylvanicus,Bombus pensylvanicus,False,female
12370,BethEves,2021-08-22,2021-08-20,2021,8,20,2,40.11232635,-88.19663554,,Bombus impatiens,False,female
12371,BethEves,2021-08-22,2021-08-20,2021,8,20,2,40.11231815,-88.19663554,,Bombus pensylvanicus,False,female
12372,BethEves,2021-08-22,2021-08-20,2021,8,20,2,40.11285148,-88.19590062,,Bombus impatiens,False,
12386,celkins23,2021-08-26,2021-08-20,2021,8,20,6,42.21835435,-88.35196495,Bombus fervidus,Bombus fervidus,False,
12360,chriswren2,2021-08-21,2021-08-21,2021,8,21,0,42.15360942,-87.75320575,Bombus affinis,Bombus affinis,True,
12362,Iris,2021-08-21,2021-08-21,2021,8,21,0,42.30938697,-88.69226217,,Bombus bimaculatus,False,male
12365,opalsoul,2021-08-22,2021-08-21,2021,8,21,1,41.99752118,-88.0640682,,Apis mellifera,False,female
12366,opalsoul,2021-08-22,2021-08-21,2021,8,21,1,41.99753775,-88.06402511,,Bombus impatiens,False,male
12557,trouble,2021-09-29,2021-08-21,2021,8,21,39,41.955,-88.432,Bombus impatiens,Bombus impatiens,False,
12558,trouble,2021-09-29,2021-08-21,2021,8,21,39,41.955,-88.432,Bombus impatiens,Bombus impatiens,False,
12559,trouble,2021-09-29,2021-08-21,2021,8,21,39,41.955,-88.432,Bombus impatiens,Bombus impatiens,False,male
12369,Jennette,2021-08-22,2021-08-22,2021,8,22,0,40.09470336,-88.2936269,Bombus affinis,Bombus impatiens,False,
12373,chriswren2,2021-08-22,2021-08-22,2021,8,22,0,42.28235453,-87.87832046,Bombus affinis,Bombus affinis,True,male
12377,phrelanzer,2021-08-23,2021-08-22,2021,8,22,1,41.89103273,-89.37240601,Bombus affinis,Bombus vagans,False,female
12382,celkins23,2021-08-26,2021-08-22,2021,8,22,4,42.21831197,-88.35216522,Apis mellifera,Apis mellifera,False,female
12383,celkins23,2021-08-26,2021-08-22,2021,8,22,4,42.21827688,-88.35227966,Bombus griseocollis,Bombus griseocollis,False,
12384,celkins23,2021-08-26,2021-08-22,2021,8,22,4,42.2177677,-88.35222244,Bombus rufocinctus,Bombus rufocinctus,False,
13759,Visnake,2023-01-08,2021-08-22,2021,8,22,504,42.34075097,-88.10533047,Bombus pensylvanicus,Bombus auricomus,False,female
12374,chriswren2,2021-08-23,2021-08-23,2021,8,23,0,42.22401107,-87.72286785,Bombus affinis,Bombus affinis,True,
12379,BethEves,2021-08-25,2021-08-23,2021,8,23,2,40.0347131,-88.32020949,Apis mellifera,Bombus affinis,True,
12380,BethEves,2021-08-25,2021-08-23,2021,8,23,2,40.11395507,-88.19671601,Bombus impatiens,Bombus impatiens,False,
12411,Joeyr,2021-09-02,2021-08-23,2021,8,23,10,41.4219067,-81.61338419,Bombus fervidus,Bombus fervidus,False,male
12413,Joeyr,2021-09-02,2021-08-23,2021,8,23,10,41.4219067,-81.61338419,Bombus impatiens,Bombus impatiens,False,
12414,Joeyr,2021-09-02,2021-08-23,2021,8,23,10,41.4219067,-81.61338419,Bombus citrinus,Apis mellifera,False,female
12511,wmsambecker,2021-09-18,2021-08-23,2021,8,23,26,,,,Bombus fraternus,False,
12727,xanderr42,2022-04-24,2021-08-23,2021,8,23,244,40.09619872,-88.21849823,,Bombus auricomus,False,female
12446,wmct276,2021-09-07,2021-08-24,2021,8,24,14,42.26050018,-89.0512085,Bombus rufocinctus,Bombus rufocinctus,False,male
12385,celkins23,2021-08-26,2021-08-26,2021,8,26,0,42.21805771,-88.3523941,Bombus impatiens,Bombus impatiens,False,
12387,pjohnson,2021-08-27,2021-08-26,2021,8,26,1,42.21188302,-90.27416631,Bombus affinis,Bombus affinis,True,female
12396,pjohnson,2021-09-01,2021-08-26,2021,8,26,6,42.28494172,-90.1732212,Bombus affinis,Bombus affinis,True,
12394,Iris,2021-08-29,2021-08-27,2021,8,27,2,42.30942565,-88.69215488,,Bombus citrinus,False,male
12512,Iris,2021-09-19,2021-08-27,2021,8,27,23,42.30945615,-88.69211197,Bombus fervidus,Bombus fervidus,False,female
12388,KatB,2021-08-28,2021-08-28,2021,8,28,0,40.08710703,-88.21462512,,Bombus impatiens,False,female
12390,KatB,2021-08-28,2021-08-28,2021,8,28,0,40.08702263,-88.21477532,,Bombus impatiens,False,
12434,Joyce,2021-09-05,2021-08-28,2021,8,28,8,42.20311803,-88.9679718,Bombus rufocinctus,Bombus vagans,False,male
12435,Joyce,2021-09-05,2021-08-28,2021,8,28,8,42.20346772,-88.96539688,Bombus fervidus,Bombus fervidus,False,
12436,Joyce,2021-09-05,2021-08-28,2021,8,28,8,42.20302266,-88.9632082,Bombus impatiens,Bombus impatiens,False,female
12395,DonnaShehane,2021-08-30,2021-08-30,2021,8,30,0,41.52395123,-87.89927244,Bombus fraternus,Bombus impatiens,False,male
12407,Beanc1978,2021-09-02,2021-08-30,2021,8,30,3,41.41282945,-82.07194805,Bombus bimaculatus,Bombus impatiens,False,
12409,Beanc1978,2021-09-02,2021-08-30,2021,8,30,3,41.44277262,-82.15655565,Bombus variabilis,Bombus impatiens,False,female
12432,cwest52,2021-09-05,2021-08-30,2021,8,30,6,42.43424583,-90.15764952,Bombus affinis,Bombus impatiens,False,
12445,celkins23,2021-09-06,2021-08-30,2021,8,30,7,42.21820603,-88.3515358,Bombus impatiens,Bombus impatiens,False,female
12648,Dicentra,2021-11-23,2021-08-30,2021,8,30,85,42.02595397,-88.39632511,Bombus impatiens,Bombus impatiens,False,male
13760,Visnake,2023-01-08,2021-08-30,2021,8,30,496,42.17770053,-87.84335375,Bombus impatiens,Bombus impatiens,False,
12466,Sarah01w,2021-09-11,2021-08-31,2021,8,31,11,41.413096,-82.073987,Bombus variabilis,Bombus impatiens,False,
12401,dvano92,2021-09-01,2021-09-01,2021,9,1,0,41.412631,-82.074691,Bombus affinis,Bombus impatiens,False,
12402,dvano92,2021-09-01,2021-09-01,2021,9,1,0,41.412631,-82.074691,Bombus variabilis,Apis mellifera,False,female
12403,dvano92,2021-09-01,2021-09-01,2021,9,1,0,41.412631,-82.074691,Bombus affinis,Bombus impatiens,False,female
12404,dvano92,2021-09-01,2021-09-01,2021,9,1,0,41.412631,-82.074691,Bombus variabilis,Apis mellifera,False,female
12405,dvano92,2021-09-01,2021-09-01,2021,9,1,0,41.412631,-82.074691,Bombus variabilis,Apis mellifera,False,female
12440,Bspotter21,2021-09-05,2021-09-01,2021,9,1,4,41.43401121,-82.07408309,Bombus fervidus,Bombus impatiens,False,
12408,Beanc1978,2021-09-02,2021-09-02,2021,9,2,0,41.44612828,-82.07653999,,Apis mellifera,False,female
12410,Lizhood18,2021-09-02,2021-09-02,2021,9,2,0,41.80116696,-87.6006031,Bombus affinis,Bombus impatiens,False,
12438,Bspotter21,2021-09-05,2021-09-02,2021,9,2,3,41.41333032,-82.07160473,Bombus affinis,Apis mellifera,False,female
12649,Dicentra,2021-11-23,2021-09-02,2021,9,2,82,41.96427316,-88.30188275,Bombus impatiens,Bombus impatiens,False,female
12711,BombusSpotter,2022-03-21,2021-09-02,2021,9,2,200,38.56744686,-90.41483045,Apis mellifera,Apis mellifera,False,female
12712,BombusSpotter,2022-03-21,2021-09-02,2021,9,2,200,38.56740072,-90.41480899,Bombus impatiens,Bombus impatiens,False,female
12713,BombusSpotter,2022-03-21,2021-09-02,2021,9,2,200,38.56743008,-90.41484654,Apis mellifera,Apis mellifera,False,female
12714,BombusSpotter,2022-03-21,2021-09-02,2021,9,2,200,38.56743428,-90.41491091,Bombus impatiens,Bombus impatiens,False,female
12421,ccnelson,2021-09-04,2021-09-03,2021,9,3,1,41.4132,-82.0738,Apis mellifera,Apis mellifera,False,
12423,ccnelson,2021-09-04,2021-09-03,2021,9,3,1,41.4132,-82.9738,,Apis mellifera,False,female
12424,ccnelson,2021-09-04,2021-09-03,2021,9,3,1,41.4132,-82.0738,,Bombus impatiens,False,male
12425,ccnelson,2021-09-04,2021-09-03,2021,9,3,1,41.4132,-82.0738,,Apis mellifera,False,female
12426,ccnelson,2021-09-04,2021-09-03,2021,9,3,1,41.4132,-82.0738,,Bombus impatiens,False,female
12447,Tnkim88,2021-09-08,2021-09-03,2021,9,3,5,42.21570574,-88.0497551,,Bombus impatiens,False,
13770,chelbee,2023-03-15,2021-09-03,2021,9,3,558,42.411323,-88.062942,Bombus impatiens,Bombus impatiens,False,male
12428,Sandzelik1,2021-09-05,2021-09-04,2021,9,4,1,41.0478324,-81.798467,Bombus impatiens,Bombus impatiens,False,female
12429,Sandzelik1,2021-09-05,2021-09-04,2021,9,4,1,41.0478324,-81.798467,Apis mellifera,Apis mellifera,False,female
12430,Sandzelik1,2021-09-05,2021-09-04,2021,9,4,1,41.0478324,-81.798467,,Bombus impatiens,False,male
12437,emohn,2021-09-05,2021-09-04,2021,9,4,1,41.41319907,-82.07408309,Bombus rufocinctus,Bombus impatiens,False,
12561,trouble,2021-09-29,2021-09-04,2021,9,4,25,41.955,-88.432,Bombus impatiens,Bombus impatiens,False,
12562,trouble,2021-09-29,2021-09-04,2021,9,4,25,41.955,-88.432,Bombus impatiens,Bombus impatiens,False,
12444,celkins23,2021-09-06,2021-09-05,2021,9,5,1,42.24165732,-88.35906029,,Bombus fervidus,False,female
12442,KatB,2021-09-06,2021-09-06,2021,9,6,0,39.48819219,-88.17183316,Bombus fervidus,Bombus fervidus,False,male
12448,Tnkim88,2021-09-08,2021-09-06,2021,9,6,2,42.14,-87.78,,Bombus impatiens,False,
12450,Tnkim88,2021-09-08,2021-09-06,2021,9,6,2,42.14,-87.78,,Bombus impatiens,False,
12451,Tnkim88,2021-09-08,2021-09-06,2021,9,6,2,42.14,-87.78,,Bombus impatiens,False,female
12454,stevewtemple,2021-09-08,2021-09-06,2021,9,6,2,41.729314,-89.712577,,Bombus fervidus,False,male
12467,Isabeliris98,2021-09-11,2021-09-08,2021,9,8,3,41.414023,-82.073806,Bombus variabilis,Bombus impatiens,False,
12469,Isabeliris98,2021-09-11,2021-09-08,2021,9,8,3,41.414023,-82.073806,Bombus impatiens,Bombus impatiens,False,
12474,Isabeliris98,2021-09-11,2021-09-08,2021,9,8,3,41.414023,-82.073806,Bombus variabilis,Bombus impatiens,False,male
12477,Isabeliris98,2021-09-11,2021-09-08,2021,9,8,3,41.414023,-82.073806,Bombus citrinus,Bombus impatiens,False,male
12504,grink2,2021-09-16,2021-09-09,2021,9,9,7,41.23927777,-90.05666523,,Apis mellifera,False,female
12505,grink2,2021-09-16,2021-09-09,2021,9,9,7,41.23927777,-90.05666523,Bombus auricomus,Bombus pensylvanicus,False,female
12506,grink2,2021-09-16,2021-09-09,2021,9,9,7,41.23927777,-90.05666523,Bombus bimaculatus,Bombus impatiens,False,female
12507,grink2,2021-09-16,2021-09-09,2021,9,9,7,41.23927777,-90.05666523,,Apis mellifera,False,female
12456,Owlgirl_1995,2021-09-10,2021-09-10,2021,9,10,0,42.28270431,-89.67341423,,Bombus impatiens,False,
12460,LCCCclassof202177DD,2021-09-10,2021-09-10,2021,9,10,0,41.36,-82.116,Bombus variabilis,Apis mellifera,False,
12625,tkdesign,2021-10-23,2021-09-10,2021,9,10,43,37.44303217,-88.37187767,Bombus pensylvanicus,Bombus pensylvanicus,False,male
12463,cwest52,2021-09-11,2021-09-11,2021,9,11,0,40.45048586,-88.63180518,Bombus variabilis,Bombus impatiens,False,
12464,marie,2021-09-11,2021-09-11,2021,9,11,0,41.45743348,-82.09477901,,Apis mellifera,False,
12475,Jasmine,2021-09-11,2021-09-11,2021,9,11,0,41.3786119,-82.05688477,Bombus auricomus,Apis mellifera,False,
12486,AKoleno,2021-09-12,2021-09-11,2021,9,11,1,40.99489282,-82.25536823,,Bombus impatiens,False,
12489,jasminealameeri,2021-09-12,2021-09-11,2021,9,11,1,41.4133,-82.2128,Bombus auricomus,Bombus impatiens,False,female
12563,trouble,2021-09-29,2021-09-11,2021,9,11,18,41.955,-88.432,Apis mellifera,Apis mellifera,False,female
12564,trouble,2021-09-29,2021-09-11,2021,9,11,18,41.955,-88.432,Apis mellifera,Apis mellifera,False,female
